id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
25048457;NEW! Panoramic view over Lisbon!;17777000;City;Lisboa;So Vicente;387.177;-913.339;Entire home/apt;100;3;73;14.03.2020;Jan 89;7;121;0;75913/AL
25050792;Giraffe House;189381344;Cristiana;Lisboa;Santo Antnio;3.871.768;-914.652;Entire home/apt;73;3;99;17.06.2019;Feb 44;3;190;4;71645/AL
25052014;Apartamento de charme em prédio de traça antiga;189389843;Esboço Vertical,;Lisboa;Arroios;3.871.927;-913.778;Entire home/apt;55;4;49;17.10.2019;Jan 23;2;167;4;68362/AL
25053121;Panorama Sol Ericeira;97500746;Isabel;Mafra;Carvoeira;3.895.005;-941.228;Entire home/apt;170;3;5;01.04.2019;0.13;1;0;0;71420/AL
25055121;Maria Citronela;189420095;Manuel;Lisboa;Penha de Frana;3.873.006;-912.842;Entire home/apt;45;5;18;31.10.2019;0.67;1;0;0;Exempt
25055669;Marble Bedroom, Lisbon Airport Suites;186965975;Lisbon Airport Suites;Lisboa;Olivais;3.876.078;-911.246;Hotel room;95;1;2;07.08.2019;0.08;4;365;0;77770/AL
25055764;Wood Bedroom, Lisbon Airport Suites;186965975;Lisbon Airport Suites;Lisboa;Olivais;3.876.078;-911.246;Hotel room;98;1;4;12.09.2019;0.11;4;365;0;77770/AL
25062601;5 de Maio ★ Terraço, vista mar ★;127314813;Ana;Mafra;Ericeira;3.897.328;-941.474;Entire home/apt;147;4;29;18.08.2021;0.77;15;14;5;68137/AL
25067116;sunny house on the tejo river;41852568;Irene;Lisboa;Penha de Frana;3.873.033;-911.648;Private room;29;2;21;10.04.2019;0.56;3;289;0;72051/AL
25071396;Apartamento Real;188388024;Victoria;Lisboa;Campolide;3.873.835;-917.044;Entire home/apt;149;1;34;19.05.2019;0.90;1;199;0;71578/AL
25073369;Glaring Tailor Made 2 Bedroom Apartment;8046399;Tomás;Lisboa;Estrela;3.870.618;-916.123;Entire home/apt;73;2;66;16.11.2019;Jan 66;21;0;0;15561/AL
25076368;Casa Sol - by ACasaDasViagens:Condomínio,Praia;170772126;Holidays In Ericeira;Mafra;Ericeira;389.739;-941.495;Entire home/apt;116;1;2;07.09.2019;0.08;28;1;0;8063
25076370;Casa da Praia - by ACasaDasViagens: Piscina;170772126;Holidays In Ericeira;Mafra;Santo Isidoro;3.899.197;-939.523;Entire home/apt;178;1;4;22.08.2021;0.11;28;100;2;66380
25077128;Eco-penthouse with terrace &view;;;;;;;;;;;;;;;;
25077682;E7 Lisbon Connie’s Simple Flat;61070163;Connie;Lisboa;Campolide;3.873.755;-91.678;Entire home/apt;69;1;44;25.08.2021;01. Okt;12;361;9;6911/AT
25077945;Charming suite,with backyard,entrance priv Cascais;1827516;Karla Lamounier;Cascais;Cascais e Estoril;3.869.867;-942.363;Private room;140;2;17;02.08.2019;0.45;3;358;0;Exempt
25079296;Eco-studio,french balcony &view;;;;;;;;;;;;;;;;
25079993;Eco-studio, french balcony & view;;;;;;;;;;;;;;;;
25080205;Fantastic Duplex In Bairro Alto;170628114;Miguel;Lisboa;Misericrdia;3.871.143;-914.491;Entire home/apt;73;3;2;28.07.2019;0.05;1;163;0;Exempt
25080948;A Casa do Anjo;183395255;Cláudia;Lisboa;Arroios;3.872.307;-913.231;Entire home/apt;60;3;79;14.10.2019;Jan 97;1;0;4;452408/AL
25081608;Stylish apartment Cascais center-parking & aircon;189601254;Chic À Cascais;Cascais;Cascais e Estoril;3.869.813;-942.292;Entire home/apt;130;5;39;10.08.2021;Jan 32;1;91;3;70595/AL
25090792;Suite with private bathroom in Alfragide in Lisbon;10366974;Adelaide & Paulo;Amadora;guas Livres;3.874.398;-922.534;Private room;45;1;4;15.09.2019;0.10;19;172;1;86943/AL
25093028;Alfama Vintage;115636172;Fernando;Lisboa;Santa Maria Maior;3.871.085;-913.011;Entire home/apt;60;2;19;18.02.2020;0.57;14;351;1;70207/AL
25096891;CENTRAL APARTMENT;13563039;José;Lisboa;So Domingos de Benfica;3.874.829;-916.872;Entire home/apt;67;1;9;11.06.2018;0.31;2;6;2;Exempt
25098806;Charming Bairro Alto I;139712866;Mariana;Lisboa;Misericrdia;3.871.257;-914.653;Entire home/apt;55;2;33;17.08.2019;0.82;7;103;2;66331/AL
25100028;Room with shared bathroom in Alfragide in Lisbon;10366974;Adelaide & Paulo;Amadora;guas Livres;3.874.385;-92.248;Private room;35;1;3;14.07.2018;0.08;19;172;0;86943/AL
25100396;fgxhs;5719618;Nuno;Lisboa;Santa Maria Maior;3.871.067;-913.187;Entire home/apt;55;2;48;01.08.2019;Jan 24;1;365;0;Exempt
25101201;House O Pinhal, S. Lourenço Beach, Ericeira;189728144;Nuno;Mafra;Encarnao;3.901.862;-942.274;Entire home/apt;180;5;9;01.07.2019;0.24;2;329;3;71620/AL
25101353;Zoé - sunny apartment;105540604;Christophe;Lisboa;Arroios;3.873.117;-913.553;Entire home/apt;89;2;39;02.11.2019;0.98;15;358;0;71705/AL
25102544;Casa das Barcas - Suite Fragata;189742392;Vera;Lourinh;Lourinh e Atalaia;3.923.013;-933.732;Private room;63;1;1;18.05.2018;0.02;8;177;0;60495/AL
25103478;Santana Apartment by SublimeHouses;189749525;João;Lisboa;Arroios;3.871.666;-913.826;Entire home/apt;78;2;20;14.03.2019;0.51;2;350;0;71047/AL
25104757;Charming apartment in Lisbon center;189759530;Nuno;Lisboa;Santo Antnio;387.215;-914.411;Entire home/apt;50;3;19;14.05.2019;0.49;1;360;0;71060/AL
25105140;Lightcornerhouse 5 - privative suite in apartment;61844488;José;Lisboa;So Vicente;3.872.059;-912.598;Private room;50;2;105;13.10.2019;Feb 60;6;16;0;61254/AL
25105538;Cozy home at the heart of Chiado / Bairro Alto;1454108;Ricardo;Lisboa;Misericrdia;3.870.961;-914.717;Entire home/apt;80;2;106;17.08.2021;Feb 72;1;321;14;70851/AL
25111584;Lightcornerhouse 6 - privative suite in apartment;61844488;José;Lisboa;So Vicente;387.206;-912.482;Private room;50;2;89;21.07.2019;Feb 24;6;0;0;61254/AL
25117536;Tidy Room with Private Bathroom & TERRACE;160543452;Binh;Lisboa;Arroios;3.872.868;-914.345;Private room;45;1;0;;;3;248;0;59741/AL
25119010;Quinta do Pé Descalço | 2 rooms - shared bathroom;188008860;Patricia;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.881.605;-938.066;Private room;209;2;6;19.07.2021;0.15;6;345;1;67486/AL
25125020;Enjoy Lisbon's Sun at Downtown: Pool and AC;144152589;Olivier;Lisboa;Arroios;3.871.551;-913.782;Entire home/apt;129;1;70;10.01.2021;Jan 73;27;348;6;69103/AL
